EmployeeID,Name,Department,JobRole,Gender,Age,Salary,Bonus,HireDate,ExitDate,Attrition,PerformanceRating,AbsenteeismDays
E1268,Employee_268,sales,Analyst,Male,53,104441.0,25478.50560273803,2015-08-30,,No,4,0
E1269,Employee_269,IT,Specialist,Female,22,36368.0,2617.282210224825,2020-05-03,,No,1,12
E1270,Employee_270,IT,Executive,Female,46,80069.0,10450.90017799999,2022-12-28,,No,2,13
E1271,Employee_271,Support,Specialist,Female,35,98577.0,5943.786353536191,2016-03-03,,No,1,7
E1272,Employee_272,Hr,Executive,Female,31,87660.0,19865.41554596044,2020-04-09,,No,1,5
E1273,Employee_273,Support,Analyst,Female,29,160406.0,32600.280828373096,2016-07-06,,No,2,11
E1274,Employee_274,Operations,Manager,Female,28,132215.0,30214.000932972238,2018-01-12,,No,3,6
E1275,Employee_275,IT,Analyst,Male,31,128511.0,24018.460962973197,2015-01-22,,No,2,2
E1276,Employee_276,IT,Analyst,Male,34,141562.0,32730.074367222864,2020-11-04,2025-08-17,Yes,5,24
E1277,Employee_277,Operations,Specialist,Male,39,181094.0,30341.511610452468,2016-11-15,,No,5,22
E1278,Employee_278,sales,Analyst,Female,52,144994.0,13110.087216505377,2020-06-12,,No,2,18
E1279,Employee_279,IT,Analyst,Female,42,198484.0,59363.28524865159,2022-12-30,2026-07-04,Yes,3,27
E1280,Employee_280,sales,Specialist ,Male,30,38946.0,8570.342282432268,2020-11-10,,No,1,6
E1281,Employee_281,Sales,Manager,Female,32,142340.0,32993.311347634066,2017-08-14,,No,4,4
E1282,Employee_282,Operations,Analyst,Male,24,55963.0,13539.182986970305,2017-08-13,,No,2,16
E1283,Employee_283,Operations,Executive,Male,52,102099.0,5855.23587932341,2022-12-23,,No,4,1
E1284,Employee_284,sales,Specialist,Female,35,56017.0,13905.605387880914,2015-10-22,,No,2,18
E1285,Employee_285,Marketing,Specialist,Female,32,156503.0,40534.201243987656,2022-12-24,2025-09-12,Yes,4,15
E1286,Employee_286,sales,Manager,Male,50,172633.0,18883.604202895942,2021-07-09,,No,2,22
E1287,Employee_287,Hr,Associate,Female,57,94324.0,6346.420231066673,2016-07-06,,No,4,28
E1288,Employee_288,IT,Specialist,Male,34,65046.0,9093.97343649429,2015-05-10,,No,1,26
E1289,Employee_289,HR,Manager ,Female,45,,,2018-06-06,,No,5,0
E1290,Employee_290,sales,Executive,Female,32,91367.0,13628.753446295555,2023-02-14,2027-04-20,Yes,3,9
E1291,Employee_291,Support,Manager,Female,23,63397.0,5860.385477208705,2020-06-16,,No,5,9
E1292,Employee_292,HR,Associate,Female,32,141453.0,12227.075961981216,2020-12-20,,No,4,7
E1293,Employee_293,HR,Executive,Male,32,138856.0,12741.492790873574,2020-06-26,,No,4,24
E1294,Employee_294,Hr,Associate,Female,57,45563.0,7684.551647947192,2019-07-14,,No,4,23
E1295,Employee_295,Hr,Analyst,Female,48,113310.0,30261.454698739333,2016-09-11,2020-09-24,Yes,5,19
E1296,Employee_296,IT,Manager,Male,34,,,2017-08-26,2019-08-06,Yes,5,19
E1297,Employee_297,Sales,Specialist,Female,46,188492.0,39583.45980625589,2017-11-24,2018-12-26,Yes,5,20
E1298,Employee_298,Finance,Associate,Male,25,190928.0,33757.731888314345,2018-05-14,2021-09-30,Yes,2,19
E1299,Employee_299,IT,Associate,Female,44,156945.0,20525.685243473716,2018-04-23,,No,3,17
E1300,Employee_300,Marketing,Analyst,Female,43,109141.0,9267.469398839687,2021-08-28,2026-10-02,Yes,5,19
E1301,Employee_301,,Manager,Female,36,31969.0,3211.713252729634,2016-01-10,2019-05-25,Yes,2,20
E1302,Employee_302,HR,Associate,Female,21,184268.0,29655.641352703682,2016-05-31,,No,2,0
E1303,Employee_303,Operations,Analyst,Female,46,155354.0,34304.02854672741,2020-12-01,,No,2,16
E1304,Employee_304,Support,Manager,Male,46,66487.0,17695.661919035632,2016-08-10,,No,3,7
E1305,Employee_305,sales,Analyst,Female,45,84061.0,23509.29357326774,2018-08-03,,No,5,15
E1306,Employee_306,Sales,Executive,Female,25,188056.0,14414.164726899877,2017-10-06,,No,1,0
E1307,Employee_307,Support,Executive,male,45,141279.0,33639.51046864137,2022-03-21,2026-01-01,Yes,1,10
E1308,Employee_308,Marketing,Manager,Female,24,144044.0,34757.48822351836,2019-07-26,,No,3,5
E1309,Employee_309,Support,Associate,Male,54,103297.0,27835.730763873005,2017-04-30,2021-09-04,Yes,3,0
E1310,Employee_310,sales,Executive,Female,44,,,2019-06-13,,No,5,14
E1311,Employee_311,,Executive,Female,21,57723.0,11686.480327200286,2020-12-30,2024-01-20,Yes,3,27
E1312,Employee_312,Sales,Associate,Female,49,133896.0,26661.554789662,2017-01-05,2021-09-21,Yes,3,11
E1313,Employee_313,IT,Specialist,Male,58,93449.0,18387.532380741217,2022-11-29,,No,2,13
E1314,Employee_314,sales,Specialist,Female,29,137522.0,25522.83398383589,2021-07-03,,No,2,5
E1315,Employee_315,Finance,Manager,Male,48,61348.0,15548.133563957495,2016-10-26,,No,4,4
E1316,Employee_316,HR,Executive,Female,54,83551.0,16296.045405328212,2019-10-30,2022-07-08,Yes,3,15
E1317,Employee_317,HR,Specialist,Female,43,188059.0,54326.657684397265,2017-10-01,2018-05-09,Yes,3,22
E1318,Employee_318,Support,Analyst,Female,36,89182.0,6048.329261014907,2021-09-12,,No,1,3
E1319,Employee_319,Support,Manager,Male,31,66914.0,4353.883038458919,2017-02-27,,No,5,21
E1320,Employee_320,HR,Specialist,Male,39,,,2020-03-31,2023-06-07,Yes,5,19
E1321,Employee_321,Hr,Specialist,Female,47,174539.0,32253.117517405557,2015-04-16,,No,4,29
E1322,Employee_322,Hr,Associate,Female,38,42289.0,4996.699091755103,2022-05-15,,No,2,24
E1323,Employee_323,,Associate,Female,50,144014.0,38142.67651337769,2017-11-28,,No,5,6
E1324,Employee_324,Sales,Executive,Male,56,149891.0,25614.335133124063,2019-12-04,,No,1,11
E1325,Employee_325,Hr,Specialist,Male,33,184741.0,33030.54403565598,2018-05-28,,No,1,25
E1326,Employee_326,sales,Manager,Male,29,111929.0,10487.004170556374,2019-07-15,,No,5,9
E1327,Employee_327,Hr,Specialist,Male,28,149503.0,28279.87751817826,2017-05-08,,No,5,3
E1328,Employee_328,Operations,Analyst,Male,44,,,2022-12-14,,No,2,18
E1329,Employee_329,Finance,Specialist,Male,56,157556.0,14495.711628862426,2016-04-27,,No,4,1
E1330,Employee_330,Operations,Analyst,Female,53,47014.0,8643.031450007715,2016-10-23,,No,5,14
E1331,Employee_331,Support,Associate,Male,55,194827.0,19784.007968657865,2019-03-27,2021-07-23,Yes,1,13
E1332,Employee_332,Sales,Associate,Female,33,37421.0,3197.38489504442,2018-09-05,2019-12-11,Yes,5,17
E1333,Employee_333,HR,Analyst,Female,23,154457.0,24257.456980641422,2021-11-11,2025-02-21,Yes,4,13
E1334,Employee_334,Sales,Executive,Female,39,68467.0,15821.676448088381,2022-02-14,,No,5,13
E1335,Employee_335,Operations,Associate,Female,56,141335.0,29867.2597966743,2020-04-06,,No,1,7
E1336,Employee_336,,Analyst,Female,53,171178.0,23261.398737788862,2016-12-08,,No,5,16
E1337,Employee_337,HR,Executive,Female,22,40756.0,2750.3331305734246,2015-06-09,2016-05-22,Yes,2,2
E1338,Employee_338,Hr,Executive,Female,23,104069.0,22621.659485130112,2022-08-06,,No,4,1
E1339,Employee_339,Sales,Manager,Female,58,39686.0,6599.83748227291,2016-10-23,,No,4,25
E1340,Employee_340,Sales,Analyst,male,56,72828.0,15202.11755007594,2017-10-13,,No,2,29
E1341,Employee_341,Marketing,Manager,Female,50,154982.0,37047.02625971076,2016-10-18,2021-03-29,Yes,4,7
E1342,Employee_342,Sales,Analyst ,Female,40,171826.0,48419.614002469105,2015-08-25,2019-10-05,Yes,4,18
E1343,Employee_343,Support,Analyst,Male,25,48752.0,12700.301791859822,2015-05-29,,No,4,5
E1344,Employee_344,HR,Analyst ,Female,42,86273.0,21307.317058984645,2017-03-10,,No,1,20
E1345,Employee_345,HR,Associate,Male,36,40699.0,9991.89028502426,2022-08-17,,No,5,13
E1346,Employee_346,sales,Analyst,Female,56,149264.0,15947.265010386023,2022-08-28,,No,2,8
E1347,Employee_347,Sales,Executive,Female,41,65585.0,18641.844705873064,2021-11-01,,No,3,2
E1348,Employee_348,Marketing,Associate,Male,43,48073.0,9621.74284691124,2015-11-07,,No,3,21
E1349,Employee_349,Support,Associate,Female,35,165509.0,31718.78040440733,2015-09-01,2017-07-21,Yes,4,14
E1350,Employee_350,IT,Associate,Male,58,55169.0,11419.294115353387,2019-08-21,2024-04-01,Yes,3,15
E1351,Employee_351,Support,Specialist,Female,27,70461.0,4948.46340076857,2018-11-29,,No,3,1
E1352,Employee_352,Marketing,Associate,Female,47,50609.0,5359.675728855954,2019-12-17,,No,2,9
E1353,Employee_353,HR,Manager,Female,45,154865.0,12874.10836104159,2022-11-09,,No,1,3
E1354,Employee_354,HR,Associate,Male,51,,,2022-11-20,,No,5,19
E1355,Employee_355,sales,Specialist,Female,23,196370.0,29389.86469091228,2017-11-14,,No,5,20
E1356,Employee_356,IT,Executive,Male,54,131268.0,7410.469350361314,2016-06-20,2020-01-13,Yes,4,12
E1357,Employee_357,Hr,Manager,Female,32,37967.0,3056.6762060017268,2015-04-02,2020-05-21,Yes,4,17
E1358,Employee_358,HR,Analyst,Male,49,85099.0,22369.30690174378,2022-06-12,,No,5,10
E1359,Employee_359,Marketing,Associate,Male,22,69922.0,13362.812485612207,2020-05-07,,No,2,24
E1360,Employee_360,HR,Analyst,Male,22,149863.0,18633.779898479348,2017-09-09,,No,3,8
E1361,Employee_361,Marketing,Manager,Male,55,58141.0,4375.776124492502,2016-02-04,,No,4,0
E1362,Employee_362,Operations,Specialist ,Female,24,76851.0,22991.837478863778,2022-10-03,,No,5,6
E1363,Employee_363,Support,Manager,Female,49,128723.0,23396.739589774883,2019-02-17,,No,4,29
E1364,Employee_364,Hr,Analyst,Female,55,126774.0,22993.780736363093,2019-03-30,,No,5,28
E1365,Employee_365,HR,Executive,Male,42,99252.0,5236.318764268023,2016-01-21,2020-12-22,Yes,3,20
E1366,Employee_366,,Specialist,female,58,184249.0,40579.682735954826,2020-03-26,2024-09-27,Yes,5,0
E1367,Employee_367,Operations,Manager,Male,33,183812.0,47529.342575719435,2021-12-15,,No,5,20
E1368,Employee_368,Support,Manager,Male,38,161743.0,27813.894156695413,2016-05-11,,No,4,10
E1369,Employee_369,Operations,Executive,Male,41,150575.0,11220.946150396907,2022-01-01,,No,4,1
E1370,Employee_370,IT,Manager,Female,38,51223.0,12942.59132231013,2018-12-30,,No,5,5
E1371,Employee_371,sales,Manager,Male,41,147360.0,42562.52985080471,2015-01-17,2018-09-21,Yes,1,8
E1372,Employee_372,IT,Associate,Male,21,33631.0,3822.756922507687,2015-08-30,,No,2,27
E1373,Employee_373,Hr,Analyst,Male,41,157734.0,33887.33289130173,2022-08-05,2023-09-08,Yes,1,14
E1374,Employee_374,Finance,Specialist,Female,37,37099.0,6034.334661254323,2021-11-19,,No,5,11
E1375,Employee_375,Marketing,Analyst,Female,21,183686.0,40421.37996291639,2017-04-24,,No,1,22
E1376,Employee_376,,Analyst,Female,21,37788.0,9467.127382631319,2022-06-04,,No,1,4
E1377,Employee_377,Marketing,Analyst,Female,40,118340.0,17384.004923417735,2020-05-04,2021-11-20,Yes,4,10
E1378,Employee_378,IT,Executive,Male,35,155426.0,14967.351582842268,2021-10-25,,No,5,4
E1379,Employee_379,Operations,Associate,Female,50,154917.0,37349.429928351165,2018-09-05,,No,2,5
E1380,Employee_380,sales,Executive,Female,52,69279.0,20227.04383850722,2018-05-31,,No,1,8
E1381,Employee_381,,Specialist,Female,22,127661.0,14703.780145269116,2019-06-29,,No,1,24
E1382,Employee_382,Operations,Analyst,Female,30,64964.0,5282.118417399545,2020-02-26,2024-11-02,Yes,2,21
E1383,Employee_383,IT,Specialist,Female,33,138212.0,38709.6285026742,2018-08-04,,No,4,1
E1384,Employee_384,Sales,Executive,Female,31,177977.0,23949.80897859571,2017-07-24,,No,2,22
E1385,Employee_385,HR,Manager,Female,29,183240.0,26386.234288211475,2017-04-25,,No,4,25
E1386,Employee_386,Marketing,Executive ,Female,45,122949.0,14563.04186688797,2020-06-26,,No,5,11
E1387,Employee_387,HR,Specialist,Female,52,94946.0,25799.792893817328,2023-01-14,2023-12-01,Yes,1,11
E1388,Employee_388,Support,Associate,Male,38,,,2022-06-01,2027-07-06,Yes,4,10
E1389,Employee_389,Sales,Executive,Female,42,88005.0,26064.21510671359,2022-01-25,,No,4,28
E1390,Employee_390,Operations,Specialist,Male,33,115457.0,8888.56436548421,2015-08-01,,No,4,26
E1391,Employee_391,Hr,Specialist,Female,51,50567.0,6856.678330827087,2021-05-14,,No,3,4
E1392,Employee_392,Finance,Analyst,Male,53,38706.0,4814.527589186568,2020-08-28,2021-04-07,Yes,5,29
E1393,Employee_393,Support,Executive,Female,59,134555.0,28131.79578366943,2018-02-08,,No,2,25
E1394,Employee_394,Marketing,Executive,Female,36,183728.0,43254.7184094119,2016-05-29,2018-03-08,Yes,4,7
E1395,Employee_395,sales,Analyst,Male,55,51727.0,13963.916842079667,2021-11-25,,No,2,20
E1396,Employee_396,Marketing,Analyst,Male,59,186570.0,41413.13459507394,2020-11-29,,No,5,8
E1397,Employee_397,HR,Executive,Female,56,138777.0,33340.85367610469,2022-02-26,,No,4,16
E1398,Employee_398,,Executive,Male,34,145725.0,34593.12893105718,2022-03-19,,No,3,22
E1399,Employee_399,Support,Associate,Male,26,42087.0,7386.7968337720695,2016-11-28,,No,4,14
E1400,Employee_400,HR,Associate,Female,24,137539.0,33710.80120287999,2017-10-10,2018-12-10,Yes,2,4
E1401,Employee_401,Marketing,Executive,Female,58,133892.0,6757.525341229334,2017-05-20,,No,5,9
E1402,Employee_402,IT,Manager,Female,58,94429.0,13113.662370741733,2017-12-16,2021-01-29,Yes,4,16
E1403,Employee_403,HR,Manager,Male,27,98099.0,17415.263171605562,2015-12-02,,No,2,22
E1404,Employee_404,Finance,Analyst ,Male,24,66727.0,13403.580382245409,2015-06-11,2020-08-16,Yes,2,18
E1405,Employee_405,sales,Specialist,Male,51,189803.0,24774.416381678024,2020-03-16,,No,3,21
E1406,Employee_406,Operations,Executive,Female,44,72092.0,17048.410038448856,2018-08-30,,No,5,3
E1407,Employee_407,Marketing,Executive,Female,39,87775.0,12583.919844138707,2018-10-05,,No,1,22
E1408,Employee_408,Hr,Specialist,female,53,195009.0,27858.1082908152,2018-02-10,,No,3,27
E1409,Employee_409,IT,Executive,Male,31,177256.0,50212.78416515842,2020-01-11,,No,1,16
E1410,Employee_410,Support,Associate,Male,26,64051.0,11147.538267208956,2017-12-06,,No,3,14
E1411,Employee_411,Operations,Manager,Female,26,191326.0,49735.303025380024,2015-03-16,,No,1,25
E1412,Employee_412,,Manager,Male,36,150312.0,28767.836581817886,2015-05-18,,No,2,2
E1413,Employee_413,IT,Executive,Female,33,123808.0,24322.39563812231,2020-07-21,,No,1,26
E1414,Employee_414,HR,Specialist,Male,39,113369.0,29836.680721322376,2017-07-10,,No,3,4
E1415,Employee_415,,Analyst,Female,49,37999.0,3667.866944185173,2020-09-27,,No,5,9
E1416,Employee_416,sales,Executive,Female,25,138899.0,11580.008672150545,2016-09-29,,No,2,2
E1417,Employee_417,Hr,Analyst,Female,21,32839.0,7631.030180179015,2020-02-05,2022-11-09,Yes,4,11
E1418,Employee_418,sales,Executive,male,51,97155.0,20814.369551783486,2016-07-01,,No,5,29
E1419,Employee_419,IT,Associate,Male,44,198553.0,23934.922560389743,2018-05-28,,No,3,22
E1420,Employee_420,Hr,Executive,Male,48,103997.0,11687.864036437271,2020-07-07,2025-07-22,Yes,1,12
E1421,Employee_421,,Specialist,Male,26,71800.0,12341.90292643725,2019-09-16,,No,3,19
E1422,Employee_422,Sales,Analyst,Female,38,48681.0,9273.643451882905,2021-02-21,,No,2,0
E1423,Employee_423,sales,Associate,male,47,154302.0,8556.948442312896,2018-03-17,,No,5,9
E1424,Employee_424,,Specialist,Male,46,163611.0,40400.17854587599,2020-12-29,2025-03-14,Yes,5,25
E1425,Employee_425,Marketing,Analyst,Female,41,58228.0,12434.219673658103,2019-10-20,2023-01-15,Yes,1,18
E1426,Employee_426,Support,Manager,Male,45,92292.0,18655.149762925572,2021-10-28,,No,1,0
E1427,Employee_427,Operations,Analyst,Female,24,121006.0,13642.417955536024,2021-07-02,,No,1,16
E1428,Employee_428,Sales,Specialist,Female,44,127852.0,13661.289716217256,2020-09-06,,No,2,10
E1429,Employee_429,Hr,Associate,Male,59,74629.0,13971.270028090315,2019-06-22,,No,2,0
E1430,Employee_430,IT,Manager,Female,30,43140.0,3677.249582822282,2020-08-31,,No,1,1
E1431,Employee_431,HR,Executive,Female,30,95633.0,25390.248502856444,2016-03-10,2018-06-24,Yes,4,23
E1432,Employee_432,,Associate,Male,58,60651.0,8430.085273507902,2016-09-02,2021-12-12,Yes,3,16
E1433,Employee_433,HR,Manager,Female,52,93878.0,25162.48881167751,2018-03-23,,No,4,13
E1434,Employee_434,Hr,Specialist,Male,42,35774.0,3621.055675366898,2021-03-10,,No,4,27
E1435,Employee_435,Finance,Analyst,Female,34,144586.0,41446.948811476104,2022-06-20,,No,2,27
E1436,Employee_436,Support,Analyst,Male,46,59118.0,11121.774969681286,2019-11-19,2023-12-05,Yes,3,7
E1437,Employee_437,Operations,Associate,Female,53,71971.0,17962.95739267328,2022-06-19,,No,4,22
E1438,Employee_438,Operations,Executive,Male,45,133850.0,32646.41156158877,2015-11-03,2018-07-08,Yes,4,9
E1439,Employee_439,Sales,Associate,Female,28,152775.0,21261.35201862703,2018-08-13,,No,4,4
E1440,Employee_440,Operations,Executive,Male,41,168311.0,41989.982529777684,2016-07-12,,No,2,9
E1441,Employee_441,sales,Associate,Male,40,115445.0,28666.76415033607,2022-09-23,2025-08-05,Yes,3,12
E1442,Employee_442,Operations,Specialist,Male,23,161354.0,19237.611664089745,2015-02-09,,No,1,27
E1443,Employee_443,Finance,Specialist,Male,21,119087.0,16782.13078695862,2023-02-23,2025-07-29,Yes,3,4
E1444,Employee_444,Marketing,Executive,Male,24,69901.0,14247.53681260106,2019-11-17,,No,3,8
E1445,Employee_445,Support,Associate,Female,32,110685.0,14379.830837170422,2018-02-26,,No,5,22
E1446,Employee_446,Finance,Analyst,Male,41,145357.0,30331.32806659329,2018-07-07,,No,4,5
E1447,Employee_447,HR,Executive,Male,51,56170.0,5086.662600700466,2019-04-10,2020-03-05,Yes,1,3
E1448,Employee_448,HR,Specialist,Female,45,122051.0,33266.77140721894,2022-05-16,2023-07-16,Yes,5,27
E1449,Employee_449,HR,Associate,Male,49,170659.0,47708.0647519058,2016-10-07,2017-11-21,Yes,4,11
E1450,Employee_450,HR,Manager,Female,31,,,2021-11-09,,No,5,23
E1451,Employee_451,Hr,Associate,Male,54,39346.0,10621.668256585852,2019-12-27,2023-03-26,Yes,5,27
E1452,Employee_452,sales,Analyst,Female,46,125648.0,13817.325629889736,2019-09-12,2021-09-26,Yes,1,18
E1453,Employee_453,Finance,Specialist,Female,38,63866.0,13589.84791401325,2017-06-14,2022-08-12,Yes,1,4
E1454,Employee_454,Sales,Analyst,Female,31,62602.0,13054.741535397428,2016-12-24,,No,5,15
E1455,Employee_455,Marketing,Specialist,Female,54,162161.0,20874.96885226686,2021-04-14,,No,4,14
E1456,Employee_456,Operations,Specialist,Female,59,106229.0,28037.478319075693,2015-05-04,2015-11-20,Yes,3,3
E1457,Employee_457,Support,Analyst,Male,45,93278.0,11783.592325229425,2016-06-16,,No,3,24
E1458,Employee_458,IT,Manager,female,34,185024.0,44686.29230341695,2019-11-23,,No,5,14
E1459,Employee_459,Finance,Associate,Female,38,80290.0,22224.172253842768,2021-03-16,,No,3,26
E1460,Employee_460,Support,Analyst,Male,54,176295.0,25540.866087611503,2015-05-22,,No,4,20
E1461,Employee_461,Hr,Associate ,Female,28,45037.0,6534.874880995084,2019-04-15,,No,3,19
E1462,Employee_462,Finance,Manager,Female,45,184455.0,10475.891898259166,2022-04-15,2027-08-17,Yes,1,18
E1463,Employee_463,sales,Associate,Female,23,182850.0,45936.80103636426,2017-09-06,2018-09-13,Yes,1,26
E1464,Employee_464,sales,Specialist,Female,39,82142.0,13344.834661820489,2018-02-17,,No,5,28
E1465,Employee_465,Marketing,Analyst,Female,56,192727.0,22323.36526385075,2015-09-22,2017-02-22,Yes,1,23
E1466,Employee_466,Sales,Manager,Female,45,76733.0,15315.09121065498,2019-10-29,,No,1,26
E1467,Employee_467,Marketing,Associate,Female,34,,,2015-02-10,,No,4,26
E1468,Employee_468,Sales,Manager,Male,24,158775.0,42760.559098181664,2019-06-10,,No,1,23
E1469,Employee_469,sales,Specialist,Female,36,65292.0,16945.758092118063,2021-10-15,,No,4,2
E1470,Employee_470,Hr,Specialist,Male,31,95087.0,23514.084354895676,2019-02-01,,No,5,4
E1471,Employee_471,Finance,Analyst,Male,40,74900.0,14960.872565618267,2020-08-06,,No,1,28
E1472,Employee_472,Sales,Analyst,Female,29,76403.0,20410.13518434726,2016-04-26,2018-11-09,Yes,1,7
E1473,Employee_473,Marketing,Manager,Male,43,62174.0,4386.485494804078,2021-10-21,,No,4,13
E1474,Employee_474,IT,Executive,Female,35,56649.0,5166.738258429681,2016-02-10,,No,5,18
E1475,Employee_475,Hr,Specialist,Male,58,126019.0,31151.968123772374,2015-06-28,,No,4,22
E1476,Employee_476,Hr,Manager,Female,27,192331.0,20876.782210117293,2020-10-24,,No,5,2
E1477,Employee_477,Marketing,Analyst,Female,42,161265.0,19011.88421189411,2021-07-22,2024-09-14,Yes,1,0
E1478,Employee_478,Hr,Manager,Male,28,72070.0,10936.116381835349,2021-03-11,,No,1,17
E1479,Employee_479,HR,Specialist,Male,37,167788.0,28209.078762458223,2016-12-30,,No,3,7
E1480,Employee_480,sales,Analyst,Male,39,115371.0,19314.31029667202,2016-03-16,,No,5,12
E1481,Employee_481,Marketing,Associate,Male,55,103869.0,21053.728800642242,2022-08-28,,No,4,23
E1482,Employee_482,Finance,Manager,Female,33,116716.0,5996.45371370192,2018-08-18,,No,1,29
E1483,Employee_483,Finance,Specialist,Female,28,198490.0,51802.14908932528,2022-12-22,,No,2,6
E1484,Employee_484,Marketing,Executive,Male,41,33828.0,6529.215376974177,2015-11-14,,No,2,10
E1485,Employee_485,Sales,Executive,Female,29,166535.0,11952.748479583452,2016-07-06,,No,1,23
E1486,Employee_486,Operations,Executive,Male,41,65634.0,17718.926741480595,2015-07-02,2018-12-17,Yes,5,10
E1487,Employee_487,,Executive,Male,39,182458.0,15120.710459586484,2015-01-01,,No,4,18
